Date,Power (kW),Power_second_derivative (kW),Power-1 (kW),Power_week (kW),Temperature (C),Humidity (%),SolarRad (W/m2),rain (mm/h),weekend_holiday
2017-06-05 21:00:00,109.6497147,11.045473999999999,121.6783237,138.7235938,16.62666666666667,76.27499999999999,3.029083333333334,0.0,0
2017-06-05 22:00:00,108.6665797,-2.6210569999999933,109.6497147,134.6117987,16.779999999999998,75.64999999999999,2.1409166666666666,0.0,0
2017-06-05 23:00:00,105.0623877,-7.627982200000005,108.6665797,129.9219584,16.99642857142857,74.67142857142858,1.5424285714285715,0.0,0
2017-06-06 00:00:00,93.8302135,8.179492300000007,105.0623877,116.0139389,17.135,74.04166666666667,1.2641666666666667,0.0,0
2017-06-06 01:00:00,90.7775316,1.3091921999999983,93.8302135,111.5039264,16.9325,75.48333333333333,0.9320833333333334,0.0,0
2017-06-06 02:00:00,89.0340419,-3.0229015000000032,90.7775316,105.3544647,16.519166666666667,78.52499999999999,2.0486666666666666,0.0,0
2017-06-06 03:00:00,84.2676507,0.9119292999999971,89.0340419,98.6470023,15.940833333333332,75.16666666666667,2.7914166666666667,0.0,0
2017-06-06 04:00:00,80.4131888,12.764337600000005,84.2676507,98.1917058,15.895000000000001,73.40833333333333,1.6011666666666666,0.0,0
2017-06-06 05:00:00,89.3230645,-2.749723599999996,80.4131888,102.5488074,15.726666666666667,74.85000000000001,22.69141666666667,0.0,0
2017-06-06 06:00:00,95.4832166,45.5300318,89.3230645,110.7073007,16.158333333333335,72.64166666666667,145.06666666666666,0.0,0
2017-06-06 07:00:00,147.1734005,18.580487899999966,95.4832166,155.6926948,16.287499999999998,72.13333333333334,115.24166666666667,0.0,0
2017-06-06 08:00:00,217.4440723,-14.692809399999987,147.1734005,243.4389253,16.78,72.985,282.9166666666667,0.0,0
2017-06-06 09:00:00,273.0219347,-20.87758759999994,217.4440723,311.3437734,18.588333333333335,58.892500000000005,496.8416666666667,0.0,0
2017-06-06 10:00:00,307.7222095,-20.79836410000007,273.0219347,352.170411,19.12666666666667,56.71,536.9,0.0,0
2017-06-06 11:00:00,321.6241202,-11.438346199999955,307.7222095,340.7152656,20.015833333333333,50.23500000000001,813.525,0.0,0
2017-06-06 12:00:00,324.0876847,-19.74975040000004,321.6241202,344.5269659,20.42833333333333,45.20916666666667,994.4166666666666,0.0,0
2017-06-06 13:00:00,306.8014988,33.97714560000003,324.0876847,343.224837,20.5225,44.80083333333334,953.9166666666666,0.0,0
2017-06-06 14:00:00,323.4924585,-2.5215981000000056,306.8014988,371.3988135,20.924166666666668,39.983333333333334,886.9166666666666,0.0,0
2017-06-06 15:00:00,337.6618201,-21.963808599999993,323.4924585,363.5837493,20.763333333333332,38.7025,769.75,0.0,0
2017-06-06 16:00:00,329.8673731,-20.317105200000015,337.6618201,353.5763895,20.180833333333332,39.598333333333336,614.3833333333333,0.0,0
2017-06-06 17:00:00,301.7558209,-39.2181142,329.8673731,330.8400086,19.298333333333336,36.814166666666665,433.40000000000003,0.0,0
2017-06-06 18:00:00,234.4261545,4.233780200000012,301.7558209,305.21092,18.68166666666667,44.593333333333334,238.28333333333333,0.0,0
2017-06-06 19:00:00,171.3302683,19.314880200000005,234.4261545,230.2666344,17.712500000000002,46.274166666666666,64.59083333333334,0.0,0
2017-06-06 20:00:00,127.5492623,34.52961020000001,171.3302683,153.8600548,16.412499999999998,50.54416666666666,3.4463333333333335,0.0,0
2017-06-06 21:00:00,118.2978665,1.7240178999999927,127.5492623,133.0170201,15.846666666666666,53.655,2.519416666666667,0.0,0
2017-06-06 22:00:00,110.7704886,3.315360300000009,118.2978665,127.1617353,15.585,55.84833333333333,2.381083333333333,0.0,0
2017-06-06 23:00:00,106.558471,1.3158736999999974,110.7704886,124.9791756,15.2975,58.464166666666664,2.5335,0.0,0
2017-06-07 00:00:00,103.6623271,-2.814056899999997,106.558471,110.7363175,15.18,57.596666666666664,2.316666666666667,0.0,0
2017-06-07 01:00:00,97.9521263,1.0306690999999972,103.6623271,107.4497831,14.909999999999998,59.19,3.144833333333333,0.0,0
2017-06-07 02:00:00,93.2725946,-2.431302400000007,97.9521263,104.8218537,15.137500000000001,57.355,2.27025,0.0,0
2017-06-07 03:00:00,86.1617605,7.46915340000001,93.2725946,95.436637,15.264166666666666,57.020833333333336,2.91175,0.0,0
2017-06-07 04:00:00,86.5200798,4.809152799999993,86.1617605,88.2219533,15.34769230769231,57.08615384615385,2.7241538461538464,0.0,0
2017-06-07 05:00:00,91.6875519,-0.023289800000000582,86.5200798,96.8011902,15.8225,56.84583333333333,36.17308333333333,0.0,0
2017-06-07 06:00:00,96.8317342,45.944284800000005,91.6875519,111.7396879,16.640833333333333,56.66583333333333,183.71666666666667,0.0,0
2017-06-07 07:00:00,147.9202013,29.889022100000005,96.8317342,149.577786,18.281666666666666,51.15833333333333,373.30833333333334,0.0,0
2017-06-07 08:00:00,228.8976905,-22.224005300000016,147.9202013,227.1188843,20.50583333333333,42.81,562.975,0.0,0
2017-06-07 09:00:00,287.6511744,-27.684890699999983,228.8976905,271.6247376,21.522499999999997,43.37583333333333,733.3666666666667,0.0,0
2017-06-07 10:00:00,318.7197676,-16.591691700000013,287.6511744,334.8093923,24.031666666666666,27.30333333333333,869.0,0.0,0
2017-06-07 11:00:00,333.1966691,5.367153499999972,318.7197676,355.9288502,26.39333333333333,19.9475,959.25,0.0,0
2017-06-07 12:00:00,353.0407241,-33.91033059999995,333.1966691,347.7268317,27.727500000000003,19.736666666666668,991.4166666666666,0.0,0
2017-06-07 13:00:00,338.9744485,43.639358200000004,353.0407241,325.5339431,29.256666666666664,19.638333333333332,972.25,0.0,0
2017-06-07 14:00:00,368.5475311,-25.832588000000044,338.9744485,330.2921256,31.040833333333335,16.875833333333333,896.75,0.0,0
2017-06-07 15:00:00,372.2880257,13.295612300000016,368.5475311,341.3965877,30.77,23.566666666666666,760.8333333333334,0.0,0
2017-06-07 16:00:00,389.3241326,-53.28190809999995,372.2880257,347.4435361,29.221666666666668,25.24416666666667,611.4083333333333,0.0,0
2017-06-07 17:00:00,353.0783314,-46.291341000000045,389.3241326,316.7473888,27.995833333333334,25.099999999999998,430.0416666666667,0.0,0
2017-06-07 18:00:00,270.5411892,8.087096699999961,353.0783314,265.163918,26.886666666666667,23.573333333333334,233.65,0.0,0
2017-06-07 19:00:00,196.0911437,23.242075,270.5411892,195.7857037,25.444166666666664,22.334999999999997,63.041666666666664,0.0,0
2017-06-07 20:00:00,144.8831732,36.71846960000002,196.0911437,149.7881578,24.14916666666667,22.765833333333333,3.88275,0.0,0
2017-06-07 21:00:00,130.3936723,7.454644999999999,144.8831732,127.5082188,23.14,22.20583333333333,3.24225,0.0,0
2017-06-07 22:00:00,123.3588164,-2.187904899999978,130.3936723,114.3336371,22.787499999999998,20.86916666666667,3.455,0.0,0
2017-06-07 23:00:00,114.1360556,-6.462537700000013,123.3588164,116.4150198,22.644166666666667,21.1025,3.4019999999999997,0.0,0
2017-06-08 00:00:00,98.4507571,9.945699099999999,114.1360556,108.5529942,21.3,22.11916666666667,2.936083333333333,0.0,0
2017-06-08 01:00:00,92.7111577,3.070435599999996,98.4507571,102.3831062,20.42833333333333,23.1825,2.7860833333333335,0.0,0
2017-06-08 02:00:00,90.0419939,1.7516984000000093,92.7111577,98.7298529,19.813333333333333,22.685833333333335,2.66425,0.0,0
2017-06-08 03:00:00,89.1245285,1.1410093000000074,90.0419939,92.1100136,20.14166666666667,25.421666666666667,2.60675,0.0,0
2017-06-08 04:00:00,89.3480724,6.104218399999979,89.1245285,88.8950667,20.081666666666667,28.87,2.8441666666666667,0.0,0
2017-06-08 05:00:00,95.6758347,-4.569382399999981,89.3480724,95.2461188,19.375,32.59166666666667,19.124166666666667,0.0,0
2017-06-08 06:00:00,97.4342146,51.705455899999976,95.6758347,108.6303087,19.613333333333333,33.07333333333333,171.775,0.0,0
2017-06-08 07:00:00,150.8980504,27.95539600000002,97.4342146,155.8104801,21.723333333333333,28.18166666666667,414.9916666666666,0.0,0
2017-06-08 08:00:00,232.3172822,-13.672639800000013,150.8980504,219.1039478,22.375,28.965833333333332,524.3416666666667,0.0,0
2017-06-08 09:00:00,300.0638742,-25.11785839999996,232.3172822,289.3862645,22.390833333333333,37.531666666666666,649.975,0.0,0
2017-06-08 10:00:00,342.6926078,-39.76771530000008,300.0638742,342.2163123,22.382499999999997,42.965,709.125,0.0,0
2017-06-08 11:00:00,345.5536261,4.306704000000082,342.6926078,348.5232665,22.35166666666667,43.053333333333335,819.5333333333333,0.0,0
2017-06-08 12:00:00,352.7213484,-21.62057040000002,345.5536261,360.9562017,22.882499999999997,43.024166666666666,743.0500000000001,0.0,0
2017-06-08 13:00:00,338.2685003,8.865777799999933,352.7213484,354.9044808,21.418333333333333,46.865,602.6166666666667,0.0,0
2017-06-08 14:00:00,332.68143,8.137303400000064,338.2685003,363.9218332,21.142500000000002,47.01083333333333,551.4333333333333,0.0,0
2017-06-08 15:00:00,335.2316631,-15.716033400000015,332.68143,368.8877149,21.936666666666667,38.56166666666667,572.5583333333333,0.0,0
2017-06-08 16:00:00,322.0658628,-8.622380299999975,335.2316631,363.5740134,23.430833333333336,31.170833333333334,493.5083333333334,0.0,0
2017-06-08 17:00:00,300.2776822,-29.211708900000076,322.0658628,331.0622162,23.37,28.977500000000003,393.4666666666667,0.0,0
2017-06-08 18:00:00,249.2777927,-2.037284800000009,300.2776822,258.3833409,21.319166666666668,40.681666666666665,233.5,0.0,0
2017-06-08 19:00:00,196.2406184,1.217178400000023,249.2777927,202.2667587,19.315833333333334,54.95083333333333,36.18083333333333,0.0,0
2017-06-08 20:00:00,144.4206225,33.916248499999966,196.2406184,145.1284797,17.356666666666666,66.7225,3.365083333333333,0.0,0
2017-06-08 21:00:00,126.5168751,-0.21208989999999517,144.4206225,127.7124818,16.6975,70.27583333333334,2.4315,0.0,0
2017-06-08 22:00:00,108.4010378,11.304143499999995,126.5168751,122.8630491,16.355833333333333,74.05,2.498416666666667,0.0,0
2017-06-08 23:00:00,101.589344,5.8113778000000025,108.4010378,117.5531656,16.499166666666667,74.94166666666666,2.4685833333333336,0.0,0
2017-06-09 00:00:00,100.589028,-7.200748000000004,101.589344,110.9791423,16.736666666666668,73.94166666666666,2.4386666666666668,0.0,0
2017-06-09 01:00:00,92.387964,1.9212176000000056,100.589028,96.3670836,16.905,72.825,2.3830833333333334,0.0,0
2017-06-09 02:00:00,86.1081176,3.3837024999999983,92.387964,95.0006214,16.929166666666667,72.78333333333333,2.1662500000000002,0.0,0
2017-06-09 03:00:00,83.2119737,4.777272499999995,86.1081176,89.6269773,16.913333333333334,72.29166666666667,2.7314166666666666,0.0,0
2017-06-09 04:00:00,85.0931023,3.791655800000001,83.2119737,86.5187435,17.010833333333334,72.10833333333333,3.1306666666666665,0.0,0
2017-06-09 05:00:00,90.7658867,-0.9090657999999934,85.0931023,92.3240125,16.905,72.41666666666667,12.542,0.0,0
2017-06-09 06:00:00,95.5296053,46.1027318,90.7658867,98.4898916,17.091666666666665,71.25833333333334,77.175,0.0,0
2017-06-09 07:00:00,146.3960557,9.192980399999996,95.5296053,142.151776,17.974166666666665,67.68333333333334,297.90000000000003,0.0,0
2017-06-09 08:00:00,206.4554865,13.248269099999987,146.3960557,225.8606624,19.161666666666665,62.0375,544.8000000000001,0.0,0
2017-06-09 09:00:00,279.7631864,-31.2008869,206.4554865,276.1397135,20.74416666666667,54.11666666666667,696.8416666666667,0.0,0
2017-06-09 10:00:00,321.8699994,-27.781295199999988,279.7631864,319.410062,21.190833333333334,49.43833333333333,765.0833333333334,0.0,0
2017-06-09 11:00:00,336.1955172,-15.10572609999997,321.8699994,335.4292446,21.522499999999997,43.96666666666667,865.9166666666666,0.0,0
2017-06-09 12:00:00,335.4153089,-10.735452400000042,336.1955172,340.9647719,23.331666666666667,36.711666666666666,910.1666666666666,0.0,0
2017-06-09 13:00:00,323.8996482,14.750270300000011,335.4153089,333.8526015,23.965833333333332,27.050833333333333,925.25,0.0,0
2017-06-09 14:00:00,327.1342578,9.661449000000005,323.8996482,343.9897733,24.143333333333334,24.368333333333336,876.1666666666666,0.0,0
2017-06-09 15:00:00,340.0303164,-21.888403100000005,327.1342578,350.7525967,23.421538461538464,26.28538461538462,809.823076923077,0.0,0
2017-06-09 16:00:00,331.0379719,-31.327262700000006,340.0303164,330.27609,23.0575,28.050833333333333,511.10833333333335,0.0,0
2017-06-09 17:00:00,290.7183647,-6.9439874999999915,331.0379719,287.4009045,21.963333333333335,31.489166666666666,308.5416666666667,0.0,0
2017-06-09 18:00:00,243.45477,-12.651515700000004,290.7183647,240.7411265,21.0575,40.31333333333333,192.85,0.0,0
2017-06-09 19:00:00,183.5396596,17.1909268,243.45477,185.3530187,19.9875,43.72666666666667,80.7125,0.0,0
2017-06-09 20:00:00,140.815476,26.389252400000032,183.5396596,128.8729629,18.99416666666667,50.259166666666665,3.9091666666666662,0.0,0
2017-06-09 21:00:00,124.4805448,-2.320389500000033,140.815476,111.2080314,18.373333333333335,52.69833333333333,1.31925,0.0,0
2017-06-09 22:00:00,105.8252241,12.709931100000006,124.4805448,108.2004019,17.996666666666666,54.472500000000004,1.5249166666666667,0.0,0
2017-06-09 23:00:00,99.8798345,-1.836076200000008,105.8252241,107.6082301,17.893076923076926,54.99307692307692,1.4778461538461538,0.0,0
2017-06-10 00:00:00,92.0983687,3.976065200000008,99.8798345,97.7436635,17.879166666666666,55.13166666666667,1.9378333333333335,0.0,1
2017-06-10 01:00:00,88.2929681,4.8620321000000075,92.0983687,95.0372742,17.44666666666667,58.137499999999996,1.9195,0.0,1
2017-06-10 02:00:00,89.3495996,-4.306894900000017,88.2929681,89.2646491,17.2275,60.903333333333336,1.7439166666666666,0.0,1
2017-06-10 03:00:00,86.0993362,0.6078256000000124,89.3495996,87.5350951,17.048333333333336,62.26833333333334,1.8088333333333333,0.0,1
2017-06-10 04:00:00,83.4568984,-3.3413227000000063,86.0993362,84.1347843,16.87,63.425000000000004,2.041583333333333,0.0,1
2017-06-10 05:00:00,77.4731379,0.49767630000000906,83.4568984,81.0248324,16.855,63.413333333333334,28.57133333333333,0.0,1
2017-06-10 06:00:00,71.9870537,4.996234799999996,77.4731379,78.0200664,17.920833333333334,57.303333333333335,129.59416666666667,0.0,1
2017-06-10 07:00:00,71.4972043,6.476473399999989,71.9870537,84.6290244,18.643333333333334,55.607499999999995,316.05,0.0,1
2017-06-10 08:00:00,77.4838283,-0.286922699999991,71.4972043,99.1651049,20.0875,48.67583333333334,498.40000000000003,0.0,1
2017-06-10 09:00:00,83.1835296,1.5258637000000022,77.4838283,102.8739101,21.186666666666667,40.891666666666666,709.4,0.0,1
2017-06-10 10:00:00,90.4090946,-2.531524900000008,83.1835296,106.0882843,23.190833333333334,34.97083333333333,863.6666666666666,0.0,1
2017-06-10 11:00:00,95.1031347,-2.8346740999999867,90.4090946,108.2485087,25.575,28.15416666666667,954.8333333333334,0.0,1
2017-06-10 12:00:00,96.9625007,0.6965940999999845,95.1031347,110.5076193,26.453333333333333,28.230833333333333,962.8333333333334,0.0,1
2017-06-10 13:00:00,99.5184608,-1.4525580999999903,96.9625007,111.506599,26.215,32.0875,966.5,0.0,1
2017-06-10 14:00:00,100.6218628,5.594324499999999,99.5184608,105.7272924,25.98,34.3425,906.25,0.0,1
2017-06-10 15:00:00,107.3195893,-1.4983741000000066,100.6218628,105.4903855,25.17833333333333,36.58416666666667,748.9499999999999,0.0,1
2017-06-10 16:00:00,112.5189417,-8.148184699999987,107.3195893,110.8201226,23.42833333333333,42.48416666666667,583.225,0.0,1
2017-06-10 17:00:00,109.5701094,2.9818579999999884,112.5189417,108.6808972,22.56,46.07769230769231,435.0615384615385,0.0,1
2017-06-10 18:00:00,109.6031351,-3.1737124999999935,109.5701094,109.948855,22.139166666666668,46.69833333333333,233.29166666666666,0.0,1
2017-06-10 19:00:00,106.4624483,-4.277305400000003,109.6031351,95.1962939,21.254166666666666,48.51166666666666,64.50566666666667,0.0,1
2017-06-10 20:00:00,99.0444561,1.4456856999999985,106.4624483,91.4055926,20.01,53.20249999999999,2.23,0.0,1
2017-06-10 21:00:00,93.0721496,7.1923484,99.0444561,85.3563534,19.0675,55.95166666666666,0.96875,0.0,1
2017-06-10 22:00:00,94.2921915,-0.22125309999999843,93.0721496,85.6621752,18.12666666666667,61.91166666666667,2.3205833333333334,0.0,1
2017-06-10 23:00:00,95.2909803,-0.4264706000000018,94.2921915,86.3910314,17.886666666666667,64.03833333333334,2.2217499999999997,0.0,1
2017-06-11 00:00:00,95.8632985,-9.614487600000004,95.2909803,87.5169596,17.49,67.57333333333334,2.5076666666666667,0.0,1
2017-06-11 01:00:00,86.8211291,7.485379900000012,95.8632985,86.0319485,17.26923076923077,69.56923076923077,2.853615384615385,0.0,1
2017-06-11 02:00:00,85.2643396,-1.052240800000007,86.8211291,85.0406048,17.133333333333333,71.15833333333333,2.9345833333333338,0.0,1
2017-06-11 03:00:00,82.6553093,2.0435845000000086,85.2643396,80.4977575,17.079166666666666,71.45833333333333,2.904583333333333,0.0,1
2017-06-11 04:00:00,82.0898635,-2.813293300000012,82.6553093,82.0673373,16.948333333333334,72.05,1.9170833333333333,0.0,1
2017-06-11 05:00:00,78.7111244,1.2095424000000037,82.0898635,75.5498204,17.015833333333333,72.64999999999999,33.730250000000005,0.0,1
2017-06-11 06:00:00,76.5419277,-1.7492167000000052,78.7111244,74.4716172,17.529166666666665,72.15833333333333,176.79166666666666,0.0,1
2017-06-11 07:00:00,72.6235143,5.613414500000005,76.5419277,73.066975,18.226666666666667,69.785,373.675,0.0,1
2017-06-11 08:00:00,74.3185154,-0.08666859999999588,72.6235143,72.0214157,18.953333333333333,66.105,562.5083333333333,0.0,1
2017-06-11 09:00:00,75.9268479,3.2097926,74.3185154,71.5098037,20.460833333333333,59.196666666666665,718.4333333333334,0.0,1
2017-06-11 10:00:00,80.744973,-2.6319383000000016,75.9268479,76.3445371,21.785,53.45166666666666,868.1666666666666,0.0,1
2017-06-11 11:00:00,82.9311598,0.155392599999999,80.744973,76.0858676,23.816666666666666,42.10916666666667,919.6750000000001,0.0,1
2017-06-11 12:00:00,85.2727392,14.425358500000002,82.9311598,78.3081345,24.916666666666668,37.848333333333336,983.9166666666666,0.0,1
2017-06-11 13:00:00,102.0396771,-15.844127300000011,85.2727392,78.4471097,25.310000000000002,38.545,963.9166666666666,0.0,1
2017-06-11 14:00:00,102.9624877,5.239441400000018,102.0396771,83.4771338,25.445833333333336,37.67333333333333,895.25,0.0,1
2017-06-11 15:00:00,109.1247397,2.3650600999999796,102.9624877,88.1679286,25.0675,39.571666666666665,777.25,0.0,1
2017-06-11 16:00:00,117.6520518,-7.6810523999999845,109.1247397,94.4262033,23.38416666666667,44.968333333333334,618.8166666666666,0.0,1
2017-06-11 17:00:00,118.4983115,-1.763725100000002,117.6520518,98.4975276,22.295,48.95583333333334,431.6583333333333,0.0,1
2017-06-11 18:00:00,117.5808461,-0.7521460000000104,118.4983115,102.0476949,21.485833333333332,52.98666666666667,236.35833333333335,0.0,1
2017-06-11 19:00:00,115.9112347,-8.156775199999984,117.5808461,98.5649153,20.466666666666665,56.534166666666664,66.0925,0.0,1
2017-06-11 20:00:00,106.0848481,14.097010499999996,115.9112347,93.5014837,19.104166666666668,61.51833333333334,3.0997500000000002,0.0,1
2017-06-11 21:00:00,110.355472,-4.1555112000000065,106.0848481,90.1490888,18.56,63.55916666666667,2.511833333333333,0.0,1
2017-06-11 22:00:00,110.4705847,0.4686595000000011,110.355472,90.5717414,18.397499999999997,64.3,2.82825,0.0,1
2017-06-11 23:00:00,111.0543569,-4.309758400000007,110.4705847,93.9544894,17.9425,65.35333333333334,3.33825,0.0,1
2017-06-12 00:00:00,107.3283707,1.7242088000000138,111.0543569,100.8604878,17.474999999999998,66.01583333333333,2.8585,0.0,0
2017-06-12 01:00:00,105.3265933,-1.2511586000000108,107.3283707,100.7488113,17.4625,65.28750000000001,2.2009166666666666,0.0,0
2017-06-12 02:00:00,102.0736573,-2.4068671999999935,105.3265933,94.8612644,17.78,64.0575,2.952916666666667,0.0,0
2017-06-12 03:00:00,96.4138541,-1.2482950999999929,102.0736573,92.1415121,17.775833333333335,63.7575,2.4224166666666664,0.0,0
2017-06-12 04:00:00,89.5057558,13.518774399999984,96.4138541,92.5017404,17.254166666666666,65.98916666666666,3.188416666666667,0.0,0
2017-06-12 05:00:00,96.1164319,-4.750737399999991,89.5057558,94.1555071,17.710833333333333,64.35000000000001,30.211249999999996,0.0,0
2017-06-12 06:00:00,97.9763706,53.06924550000001,96.1164319,97.0907855,18.1825,63.69583333333333,165.19166666666666,0.0,0
2017-06-12 07:00:00,152.9055548,21.600907699999993,97.9763706,165.0639758,19.254166666666666,61.50416666666666,347.9916666666666,0.0,0
2017-06-12 08:00:00,229.4356467,-16.208555400000023,152.9055548,256.8433506,21.49,54.48916666666667,538.9833333333333,0.0,0
2017-06-12 09:00:00,289.7571832,-20.58722869999997,229.4356467,288.8460175,22.623333333333335,51.982499999999995,701.5416666666666,0.0,0
2017-06-12 10:00:00,329.491491,-28.406110899999987,289.7571832,318.8047181,25.545,44.10833333333333,837.25,0.0,0
2017-06-12 11:00:00,340.8196879,12.547284299999944,329.491491,321.7552685,28.025833333333335,38.03666666666667,920.4166666666666,0.0,0
2017-06-12 12:00:00,364.6951691,-44.070601299999964,340.8196879,325.0843736,29.008333333333336,32.80916666666666,952.9166666666666,0.0,0
2017-06-12 13:00:00,344.500049,46.5866633,364.6951691,315.9645079,29.583333333333332,30.596666666666664,930.8333333333334,0.0,0
2017-06-12 14:00:00,370.8915922,-1.0549133999999754,344.500049,330.3049159,30.235833333333332,29.5625,861.4166666666666,0.0,0
2017-06-12 15:00:00,396.228222,-33.65929710000006,370.8915922,327.5857363,30.041666666666668,29.543333333333333,744.1166666666667,0.0,0
2017-06-12 16:00:00,387.9055547,-28.673943599999973,396.228222,329.000878,29.546666666666667,29.861666666666665,587.6166666666667,0.0,0
2017-06-12 17:00:00,350.9089438,-43.08593909999996,387.9055547,297.6050822,26.757500000000004,38.415,375.7833333333333,0.0,0
2017-06-12 18:00:00,270.8263938,5.717836799999986,350.9089438,238.3678577,23.666666666666668,44.6,127.00833333333333,0.0,0
2017-06-12 19:00:00,196.4616806,21.123466800000017,270.8263938,175.9851739,22.15833333333333,44.81,33.14783333333333,0.0,0
2017-06-12 20:00:00,143.2204342,37.358939100000015,196.4616806,121.6783237,21.2225,42.455000000000005,1.4391666666666667,0.0,0
2017-06-12 21:00:00,127.3381269,2.5088077999999996,143.2204342,109.6497147,20.7025,43.92666666666667,0.8811666666666667,0.0,0
2017-06-12 22:00:00,113.9646274,5.111920200000014,127.3381269,108.6665797,21.311666666666667,41.7025,0.9109166666666666,0.0,0
2017-06-12 23:00:00,105.7030481,3.759966399999996,113.9646274,105.0623877,21.2075,42.54833333333333,0.9295,0.0,0
2017-06-13 00:00:00,101.2014352,-3.6391267000000056,105.7030481,93.8302135,20.406666666666666,49.7275,1.0540833333333335,0.0,0
2017-06-13 01:00:00,93.0606956,7.6642532000000045,101.2014352,90.7775316,20.141666666666666,50.88833333333333,1.1255833333333334,0.0,0
2017-06-13 02:00:00,92.5842092,-3.025001400000008,93.0606956,89.0340419,19.634615384615383,55.34307692307693,1.699153846153846,0.0,0
2017-06-13 03:00:00,89.0827214,2.9005346000000145,92.5842092,84.2676507,17.489166666666666,69.55833333333334,1.8755,0.0,0
2017-06-13 04:00:00,88.4817682,-3.693151400000019,89.0827214,80.4131888,16.6675,76.29166666666667,2.1062499999999997,0.0,0
2017-06-13 05:00:00,84.1876636,1.890482700000021,88.4817682,89.3230645,17.075,74.97500000000001,14.714166666666666,0.0,0
2017-06-13 06:00:00,81.7840417,48.26772869999999,84.1876636,95.4832166,18.651666666666667,69.48916666666666,153.4375,0.0,0
2017-06-13 07:00:00,127.6481485,-2.330316300000007,81.7840417,147.1734005,19.916666666666668,63.971666666666664,291.675,0.0,0
2017-06-13 08:00:00,171.181939,-7.335905199999999,127.6481485,217.4440723,21.71166666666667,57.26583333333334,470.14166666666665,0.0,0
2017-06-13 09:00:00,207.3798243,-22.14516359999999,171.181939,273.0219347,22.304999999999996,55.45166666666666,688.5166666666668,0.0,0
2017-06-13 10:00:00,221.432546,-20.7347944,207.3798243,307.7222095,26.02333333333333,38.420833333333334,834.5833333333334,0.0,0
2017-06-13 11:00:00,214.7504733,19.94485019999999,221.432546,321.6241202,28.325833333333335,30.0725,879.4833333333332,0.0,0
2017-06-13 12:00:00,228.0132508,-21.73969200000002,214.7504733,324.0876847,28.825,29.493333333333336,688.4416666666666,0.0,0
2017-06-13 13:00:00,219.5363363,22.529063500000035,228.0132508,306.8014988,30.206666666666667,27.956666666666667,870.6083333333332,0.0,0
2017-06-13 14:00:00,233.5884853,-10.62912110000002,219.5363363,323.4924585,26.566666666666666,35.775,848.5,0.0,0
2017-06-13 15:00:00,237.0115132,-5.401515499999988,233.5884853,337.6618201,25.794166666666666,38.115,732.9416666666666,0.0,0
2017-06-13 16:00:00,235.0330256,-1.4185779000000025,237.0115132,329.8673731,24.9425,40.281666666666666,576.6416666666667,0.0,0
2017-06-13 17:00:00,231.6359601,-32.23480130000004,235.0330256,301.7558209,22.424166666666665,46.932500000000005,392.73333333333335,0.0,0
2017-06-13 18:00:00,196.0040933,-15.818355799999978,231.6359601,234.4261545,22.790833333333335,50.25833333333333,202.14166666666665,0.0,0
2017-06-13 19:00:00,144.5538707,22.2362229,196.0040933,171.3302683,23.57166666666667,47.1325,48.91083333333333,0.0,0
2017-06-13 20:00:00,115.339871,24.208983500000002,144.5538707,127.5492623,22.25833333333333,50.54416666666666,2.0220833333333332,0.0,0
2017-06-13 21:00:00,110.3348548,11.148178200000004,115.339871,118.2978665,21.7025,47.362500000000004,1.107,0.0,0
2017-06-13 22:00:00,116.4780168,-7.904978100000008,110.3348548,110.7704886,21.53916666666667,44.830000000000005,0.9801666666666667,0.0,0
2017-06-13 23:00:00,114.7162007,0.6610866999999985,116.4780168,106.558471,21.483846153846155,44.41846153846154,0.909076923076923,0.0,0
2017-06-14 00:00:00,113.6154713,-3.403174299999989,114.7162007,103.6623271,21.248333333333335,52.76499999999999,1.2846666666666666,0.0,0
2017-06-14 01:00:00,109.1115676,-2.2993905000000012,113.6154713,97.9521263,20.99,58.615833333333335,3.005333333333333,0.0,0
2017-06-14 02:00:00,102.3082734,-0.18383670000001473,109.1115676,93.2725946,20.684166666666666,60.512499999999996,2.19375,0.0,0
2017-06-14 03:00:00,95.3211425,6.8865266000000105,102.3082734,86.1617605,20.00583333333333,59.43833333333333,2.6065,0.0,0
2017-06-14 04:00:00,95.2205382,5.828177000000011,95.3211425,86.5200798,19.515833333333333,60.098333333333336,2.1499166666666665,0.0,0
2017-06-14 05:00:00,100.9481109,0.9867620999999929,95.2205382,91.6875519,18.482499999999998,71.6225,26.52591666666667,0.0,0
2017-06-14 06:00:00,107.6624457,54.28222409999999,100.9481109,96.8317342,19.3825,72.0425,165.45000000000002,0.0,0
2017-06-14 07:00:00,168.6590046,17.815360700000014,107.6624457,147.9202013,21.26,59.14333333333334,352.44166666666666,0.0,0
2017-06-14 08:00:00,247.4709242,-12.686832200000026,168.6590046,228.8976905,21.718333333333334,55.44166666666666,538.125,0.0,0
2017-06-14 09:00:00,313.5960116,-21.260342100000003,247.4709242,287.6511744,21.554999999999996,56.86666666666667,708.5166666666668,0.0,0
2017-06-14 10:00:00,358.4607569,-41.90713159999996,313.5960116,318.7197676,22.28833333333333,53.70916666666667,844.9166666666666,0.0,0
2017-06-14 11:00:00,361.4183706,13.568026599999996,358.4607569,333.1966691,23.089166666666667,50.75083333333333,928.4166666666666,0.0,0
